path,label,class_id,split,group_id,source,capture_kind,attack_recipe,is_exact_app_crop,licence,session_id,device_model
ml_training/datasets/structural/processed/structural-2026.02/images/validation/adversarial/00321.png,adversarial,1,validation,synthetic_base:00321,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00321,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00322.png,adversarial,1,train,synthetic_base:00322,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00322,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/test/adversarial/00323.png,adversarial,1,test,synthetic_base:00323,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00323,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00324.png,adversarial,1,train,synthetic_base:00324,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00324,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00325.png,adversarial,1,train,synthetic_base:00325,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00325,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/test/adversarial/00326.png,adversarial,1,test,synthetic_base:00326,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00326,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/test/adversarial/00327.png,adversarial,1,test,synthetic_base:00327,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00327,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00328.png,adversarial,1,train,synthetic_base:00328,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00328,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00329.png,adversarial,1,train,synthetic_base:00329,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00329,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/test/adversarial/00330.png,adversarial,1,test,synthetic_base:00330,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00330,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00331.png,adversarial,1,train,synthetic_base:00331,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00331,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00332.png,adversarial,1,train,synthetic_base:00332,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00332,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/test/adversarial/00333.png,adversarial,1,test,synthetic_base:00333,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00333,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/test/adversarial/00334.png,adversarial,1,test,synthetic_base:00334,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00334,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00335.png,adversarial,1,train,synthetic_base:00335,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00335,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00336.png,adversarial,1,train,synthetic_base:00336,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00336,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00337.png,adversarial,1,train,synthetic_base:00337,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00337,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/test/adversarial/00338.png,adversarial,1,test,synthetic_base:00338,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00338,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00339.png,adversarial,1,train,synthetic_base:00339,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00339,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/validation/adversarial/00340.png,adversarial,1,validation,synthetic_base:00340,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00340,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00341.png,adversarial,1,train,synthetic_base:00341,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00341,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00342.png,adversarial,1,train,synthetic_base:00342,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00342,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00343.png,adversarial,1,train,synthetic_base:00343,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00343,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00344.png,adversarial,1,train,synthetic_base:00344,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00344,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00345.png,adversarial,1,train,synthetic_base:00345,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00345,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00346.png,adversarial,1,train,synthetic_base:00346,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00346,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00347.png,adversarial,1,train,synthetic_base:00347,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00347,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00348.png,adversarial,1,train,synthetic_base:00348,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00348,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00349.png,adversarial,1,train,synthetic_base:00349,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00349,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/test/adversarial/00350.png,adversarial,1,test,synthetic_base:00350,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00350,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00351.png,adversarial,1,train,synthetic_base:00351,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00351,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00352.png,adversarial,1,train,synthetic_base:00352,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00352,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00353.png,adversarial,1,train,synthetic_base:00353,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00353,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00354.png,adversarial,1,train,synthetic_base:00354,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00354,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00355.png,adversarial,1,train,synthetic_base:00355,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00355,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00356.png,adversarial,1,train,synthetic_base:00356,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00356,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/validation/adversarial/00357.png,adversarial,1,validation,synthetic_base:00357,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00357,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00358.png,adversarial,1,train,synthetic_base:00358,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00358,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00359.png,adversarial,1,train,synthetic_base:00359,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00359,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00360.png,adversarial,1,train,synthetic_base:00360,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00360,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00361.png,adversarial,1,train,synthetic_base:00361,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00361,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00362.png,adversarial,1,train,synthetic_base:00362,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00362,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00363.png,adversarial,1,train,synthetic_base:00363,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00363,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00364.png,adversarial,1,train,synthetic_base:00364,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00364,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/test/adversarial/00365.png,adversarial,1,test,synthetic_base:00365,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00365,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00366.png,adversarial,1,train,synthetic_base:00366,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00366,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00367.png,adversarial,1,train,synthetic_base:00367,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00367,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00368.png,adversarial,1,train,synthetic_base:00368,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00368,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00369.png,adversarial,1,train,synthetic_base:00369,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00369,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00370.png,adversarial,1,train,synthetic_base:00370,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00370,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00371.png,adversarial,1,train,synthetic_base:00371,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00371,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00372.png,adversarial,1,train,synthetic_base:00372,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00372,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00373.png,adversarial,1,train,synthetic_base:00373,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00373,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00374.png,adversarial,1,train,synthetic_base:00374,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00374,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/validation/adversarial/00375.png,adversarial,1,validation,synthetic_base:00375,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00375,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00376.png,adversarial,1,train,synthetic_base:00376,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00376,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00377.png,adversarial,1,train,synthetic_base:00377,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00377,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/validation/adversarial/00378.png,adversarial,1,validation,synthetic_base:00378,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00378,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00379.png,adversarial,1,train,synthetic_base:00379,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00379,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00380.png,adversarial,1,train,synthetic_base:00380,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00380,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00381.png,adversarial,1,train,synthetic_base:00381,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00381,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00382.png,adversarial,1,train,synthetic_base:00382,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00382,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00383.png,adversarial,1,train,synthetic_base:00383,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00383,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00384.png,adversarial,1,train,synthetic_base:00384,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00384,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00385.png,adversarial,1,train,synthetic_base:00385,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00385,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00386.png,adversarial,1,train,synthetic_base:00386,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00386,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00387.png,adversarial,1,train,synthetic_base:00387,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00387,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/validation/adversarial/00388.png,adversarial,1,validation,synthetic_base:00388,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00388,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/validation/adversarial/00389.png,adversarial,1,validation,synthetic_base:00389,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00389,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00390.png,adversarial,1,train,synthetic_base:00390,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00390,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00391.png,adversarial,1,train,synthetic_base:00391,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00391,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/validation/adversarial/00392.png,adversarial,1,validation,synthetic_base:00392,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00392,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/test/adversarial/00393.png,adversarial,1,test,synthetic_base:00393,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00393,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00394.png,adversarial,1,train,synthetic_base:00394,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00394,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00395.png,adversarial,1,train,synthetic_base:00395,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00395,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00396.png,adversarial,1,train,synthetic_base:00396,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00396,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00397.png,adversarial,1,train,synthetic_base:00397,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00397,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00398.png,adversarial,1,train,synthetic_base:00398,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00398,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/validation/adversarial/00399.png,adversarial,1,validation,synthetic_base:00399,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00399,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00400.png,adversarial,1,train,synthetic_base:00400,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00400,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00401.png,adversarial,1,train,synthetic_base:00401,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00401,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00402.png,adversarial,1,train,synthetic_base:00402,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00402,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00403.png,adversarial,1,train,synthetic_base:00403,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00403,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00404.png,adversarial,1,train,synthetic_base:00404,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00404,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/validation/adversarial/00405.png,adversarial,1,validation,synthetic_base:00405,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00405,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00406.png,adversarial,1,train,synthetic_base:00406,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00406,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/test/adversarial/00407.png,adversarial,1,test,synthetic_base:00407,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00407,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00408.png,adversarial,1,train,synthetic_base:00408,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00408,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00409.png,adversarial,1,train,synthetic_base:00409,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00409,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/validation/adversarial/00410.png,adversarial,1,validation,synthetic_base:00410,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00410,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/test/adversarial/00411.png,adversarial,1,test,synthetic_base:00411,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00411,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00412.png,adversarial,1,train,synthetic_base:00412,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00412,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/validation/adversarial/00413.png,adversarial,1,validation,synthetic_base:00413,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00413,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00414.png,adversarial,1,train,synthetic_base:00414,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00414,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00415.png,adversarial,1,train,synthetic_base:00415,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00415,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00416.png,adversarial,1,train,synthetic_base:00416,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00416,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00417.png,adversarial,1,train,synthetic_base:00417,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00417,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00418.png,adversarial,1,train,synthetic_base:00418,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00418,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00419.png,adversarial,1,train,synthetic_base:00419,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00419,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00420.png,adversarial,1,train,synthetic_base:00420,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00420,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00421.png,adversarial,1,train,synthetic_base:00421,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00421,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00422.png,adversarial,1,train,synthetic_base:00422,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00422,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00423.png,adversarial,1,train,synthetic_base:00423,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00423,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00424.png,adversarial,1,train,synthetic_base:00424,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00424,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00425.png,adversarial,1,train,synthetic_base:00425,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00425,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00426.png,adversarial,1,train,synthetic_base:00426,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00426,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00427.png,adversarial,1,train,synthetic_base:00427,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00427,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00428.png,adversarial,1,train,synthetic_base:00428,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00428,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/test/adversarial/00429.png,adversarial,1,test,synthetic_base:00429,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00429,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00430.png,adversarial,1,train,synthetic_base:00430,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00430,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00431.png,adversarial,1,train,synthetic_base:00431,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00431,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/test/adversarial/00432.png,adversarial,1,test,synthetic_base:00432,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00432,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/test/adversarial/00433.png,adversarial,1,test,synthetic_base:00433,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00433,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00434.png,adversarial,1,train,synthetic_base:00434,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00434,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/test/adversarial/00435.png,adversarial,1,test,synthetic_base:00435,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00435,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00436.png,adversarial,1,train,synthetic_base:00436,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00436,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/validation/adversarial/00437.png,adversarial,1,validation,synthetic_base:00437,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00437,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/validation/adversarial/00438.png,adversarial,1,validation,synthetic_base:00438,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00438,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00439.png,adversarial,1,train,synthetic_base:00439,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00439,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/test/adversarial/00440.png,adversarial,1,test,synthetic_base:00440,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00440,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00441.png,adversarial,1,train,synthetic_base:00441,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00441,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00442.png,adversarial,1,train,synthetic_base:00442,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00442,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00443.png,adversarial,1,train,synthetic_base:00443,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00443,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00444.png,adversarial,1,train,synthetic_base:00444,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00444,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00445.png,adversarial,1,train,synthetic_base:00445,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00445,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00446.png,adversarial,1,train,synthetic_base:00446,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00446,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/test/adversarial/00447.png,adversarial,1,test,synthetic_base:00447,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00447,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/validation/adversarial/00448.png,adversarial,1,validation,synthetic_base:00448,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00448,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/test/adversarial/00449.png,adversarial,1,test,synthetic_base:00449,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00449,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00450.png,adversarial,1,train,synthetic_base:00450,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00450,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/test/adversarial/00451.png,adversarial,1,test,synthetic_base:00451,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00451,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00452.png,adversarial,1,train,synthetic_base:00452,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00452,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00453.png,adversarial,1,train,synthetic_base:00453,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00453,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00454.png,adversarial,1,train,synthetic_base:00454,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00454,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00455.png,adversarial,1,train,synthetic_base:00455,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00455,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00456.png,adversarial,1,train,synthetic_base:00456,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00456,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/test/adversarial/00457.png,adversarial,1,test,synthetic_base:00457,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00457,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00458.png,adversarial,1,train,synthetic_base:00458,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00458,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00459.png,adversarial,1,train,synthetic_base:00459,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00459,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/test/adversarial/00460.png,adversarial,1,test,synthetic_base:00460,procedural_qrguard,digital_input,pgd20,False,project_generated,synthetic_base:00460,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00461.png,adversarial,1,train,synthetic_base:00461,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00461,not_recorded
ml_training/datasets/structural/processed/structural-2026.02/images/train/adversarial/00462.png,adversarial,1,train,synthetic_base:00462,procedural_qrguard,digital_input,fgsm,False,project_generated,synthetic_base:00462,not_recorded
