path,label,class_id,split,group_id,payload_id,source,capture_kind,surface_branch,deformation,is_exact_app_crop,licence,source_path,source_sha256,crop_sha256,crop_width,crop_height,detector_scale
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200524_105944.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,surface,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200524_105944.jpg,a23a87280acfa7a9dd77ab7276abf0ff9f7292d57d39a8c2b28ef8002e822fbb,1136e84379477a2f622b605572fed4fd7dc5bb3c28ff5d07a77832a4643cea87,1333,1333,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200524_180816.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,surface,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200524_180816.jpg,9ea9053cf5adb0e3aed880817aeee9f152fe2de1dff953b65ef2f0fad6c6b865,b7492965449efcdfb141f167936ce79679ed768aac728168f73df8d7e1e3a3a5,974,974,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200524_180821.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,surface,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200524_180821.jpg,16e071c89ef4e436f2b8223818f4da62e2accbdd0be11f7dc0e534e62210bb95,4129500099758ad940b0a7ffcee85611561240743d9f5798ef441cfae6b2b140,1129,1129,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200524_180830.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,surface,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200524_180830.jpg,2f859e66350468eddca2905fe6e22302ec798d0e8db60e4c8fea594df9510468,b3828a5059e8558a8157b9b20bee5fd2038fbae332b8dcb15b280ad5f001e52a,1520,1520,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200615_192236.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200615_192236.jpg,66fad1a5741a8169d32897e7472fca91bf2bc3d0017cd6d577ba1dc6ff72527c,c8df26bd341c6a3c1b104ac86fc7af3389919506f5a2f3d9ace145bc147cd77b,966,966,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200615_192239.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200615_192239.jpg,ec8144c58e9231d7b031f70db179414ac7db91c1e47096154e7a7bfeda2fd2a5,e1ef58e4304eca98947e27387aad4bc8763820eec09aab0e259246546324a0dc,872,872,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200615_192433.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200615_192433.jpg,8a661ce780b38df0c23f4bd3b6950163d6c8652bdc39278f2cd4ba1ca5e62d50,0d13d90622b43c6dfd16a2d0b8e506233680fb29e696867a01d1a51a63c36a3d,919,919,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200615_192438.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200615_192438.jpg,4473669bef72505b66664c7e4f04b149d8ee0e9189084cd45d99b161d7c6a920,9a606d205929babd0d16c91693fe17b9eea61b2a759fe531fd18bc48995086d3,965,965,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200615_192446.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200615_192446.jpg,fdf569c792b4c595f565494135378bdd76397410ede12eab296ded2e25232201,ba66c047db2857d24a1b44c8ba301e03dcb6adb5cb221db2a5aba709926a95f9,1070,1070,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200615_192457.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200615_192457.jpg,b08e25242a8da79fb976816a7df534681ed9468b7add3cb38b90cf8fdbfdb7ba,9543aea6608cc204e4704145f2d0146af5cd81b8812c4ee36bf0cd561c09e74b,1395,1395,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200615_192516.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200615_192516.jpg,329be71186471289aa06bac2f2e4569acb32be1e613514c30cacb74b029672c2,df88d1fb4fdfb025176583964d75cd71ea799fdbf98ab5ca8841d31f60d75a78,1137,1137,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200615_192521.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200615_192521.jpg,78088840eb6e427faedbe69023ff1fc098455ee5e25ce871f234966eba650c64,9720716cffe6a704773248a7d7eb222a4d722505ec12bde2f115968e2766ca7b,1433,1433,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200615_192545.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200615_192545.jpg,40ef637af6e868c37907479a3677791b939fcdaa0adb700319be9f3dc9c99ef9,aeee44f1fe6a5314d1ce56a7c6a901d84ab7b4e8c2b9edad2bc202851b5a852d,1276,1276,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200615_192549.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200615_192549.jpg,ec9c31b8d3fc00c079e67fc4548e8d8b99480e2afc7585a328fb8c0da37e522c,bb7614c1973ba2a3d87759ec5caded467b7299e782c839ec59f33e7157301ba0,1411,1411,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200615_192556.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200615_192556.jpg,75e171c21eb6ce1c2fe0f887c7ab5c9754cccc398072533953346e5b797147a2,0a2398b894ff8fff31c40bffa33e91f41d7b255c74767365917f6658328afe7b,1687,1687,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200615_192642.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200615_192642.jpg,a84cd32804059547df822dc2d486a526f366389b79ef1cdef090dc3dafdcf640,f0a91ca9bb60f5223dd2d9b182e9e4bb073ee1f9e4a381cadead9d4b563af05d,1308,1308,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200615_192647.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200615_192647.jpg,0dedb7ebc54806a255f8c56354e871bdce248a6eaf2f7630d835038d77a74a09,236eb8603e3c945c3a687f55f0ee9a75ee7897f53989f6ec9e6db69b8753fad7,1449,1449,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200615_192649.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200615_192649.jpg,e4a2283774dda609b9bd68d6a5fd876579e19a12f6705b5970d680a9725e70e4,6c51936c97dca9c9873f56a45ddc3e74c13b574a45a7ea682517d335df13aa10,1458,1458,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200615_192656.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200615_192656.jpg,3faa00e8ee5f7bcfd9e723ebcb526bed40c254b6fa3ea6b8cc80e527ad2b58f9,9605413424338084f8e3efa465d9ba6e15bd6f3619720099d356cb07e76d7433,1972,1972,0.32
